"seqnames" "start" "end" "width" "strand" "value_pos" "peak" "feature" "feature.ranges.start" "feature.ranges.end" "feature.ranges.width" "feature.strand" "distance" "insideFeature" "distanceToSite" "gene_name"
"chr1" 149673689 149673689 1 "*" 0.550020562713401 "X13972" "ENSG00000203815" 149675978 149676609 632 "+" 2288 "upstream" 2288 "FAM231D"
"chr1" 149673689 149673689 1 "*" 0.550020562713401 "X13972" "ENSG00000252925" 149671723 149671868 146 "-" 1820 "upstream" 1820 "RNU1-68P"
"chrY" 16636258 16636258 1 "*" 0.550020105863849 "X13973" "ENSG00000165246" 16634518 16957530 323013 "+" 0 "inside" 1739 "NLGN4Y"
"chr1" 153233279 153233279 1 "*" 0.549998985699049 "X13974" "ENSG00000203782" 153232176 153234598 2423 "+" 0 "inside" 1102 "LOR"
"chr1" 50890341 50890341 1 "*" 0.549993390296242 "X13975" "ENSG00000142700" 50883222 50889172 5951 "-" 1168 "upstream" 1168 "DMRTA2"
"chrX" 140270501 140270501 1 "*" 0.549977299766932 "X13977" "ENSG00000261212" 140267420 140267773 354 "-" 2727 "upstream" 2727 "RP3-507I15.2"
"chrX" 140270501 140270501 1 "*" 0.549977299766932 "X13977" "ENSG00000182195" 140269934 140271310 1377 "-" 0 "inside" 808 "LDOC1"
"chr1" 1406266 1406266 1 "*" 0.549888330207897 "X13978" "ENSG00000160072" 1407143 1433228 26086 "+" 876 "upstream" 876 "ATAD3B"
"chr1" 156083276 156083276 1 "*" 0.549873401762934 "X13979" "LRG_254" 156084461 156109878 25418 "+" 1184 "upstream" 1184 "LRG_254"
"chr1" 26372895 26372895 1 "*" 0.549860042729476 "X13980" "ENSG00000158014" 26363743 26372624 8882 "-" 270 "upstream" 270 "SLC30A2"
"chr1" 91182989 91182989 1 "*" 0.549842467005478 "X13981" "ENSG00000143032" 91177096 91182794 5699 "-" 194 "upstream" 194 "BARHL2"
"chr1" 113265883 113265883 1 "*" 0.549773688993977 "X13982" "ENSG00000184599" 113263041 113269857 6817 "+" 0 "inside" 2841 "FAM19A3"
"chrX" 15874162 15874162 1 "*" 0.549732041765175 "X13983" "ENSG00000182287" 15843929 15873054 29126 "-" 1107 "upstream" 1107 "AP1S2"
"chr1" 156829691 156829691 1 "*" 0.549672860136124 "X13984" "ENSG00000027644" 156809855 156828810 18956 "-" 880 "upstream" 880 "INSRR"
"chrX" 150342651 150342651 1 "*" 0.54948308468845 "X13989" "ENSG00000102195" 150345125 150349937 4813 "+" 2473 "upstream" 2473 "GPR50"
"chr1" 20914322 20914322 1 "*" 0.549482751090889 "X13990" "ENSG00000158825" 20915441 20945401 29961 "+" 1118 "upstream" 1118 "CDA"
"chrY" 15816361 15816361 1 "*" 0.549453486364393 "X13991" "ENSG00000154620" 15815447 15817904 2458 "+" 0 "inside" 913 "TMSB4Y"
"chr1" 152882420 152882420 1 "*" 0.549398561074516 "X13992" "ENSG00000163207" 152881021 152884362 3342 "+" 0 "inside" 1398 "IVL"
"chrX" 151140984 151140984 1 "*" 0.549355917682959 "X13993" "ENSG00000102287" 151121596 151143152 21557 "-" 0 "inside" 2167 "GABRE"
"chr1" 2984218 2984218 1 "*" 0.549351489785716 "X13994" "ENSG00000177133" 2976179 2985001 8823 "-" 0 "inside" 782 "LINC00982"
"chr1" 2984218 2984218 1 "*" 0.549351489785716 "X13994" "ENSG00000142611" 2985732 3355185 369454 "+" 1513 "upstream" 1513 "PRDM16"
"chr1" 157567720 157567720 1 "*" 0.549256742030599 "X13995" "ENSG00000163518" 157543539 157567870 24332 "-" 0 "inside" 149 "FCRL4"
"chrX" 19533022 19533022 1 "*" 0.549156263355115 "X14001" "ENSG00000180815" 19378174 19533379 155206 "-" 0 "inside" 356 "MAP3K15"
"chrX" 68837158 68837158 1 "*" 0.549152546588038 "X14002" "ENSG00000158813" 68835911 69259319 423409 "+" 0 "inside" 1246 "EDA"
"chrX" 24665932 24665932 1 "*" 0.548991665060673 "X14007" "ENSG00000236836" 24668190 24676354 8165 "+" 2257 "upstream" 2257 "PCYT1B-AS1"
"chr1" 12679132 12679132 1 "*" 0.54899078344327 "X14008" "ENSG00000162496" 12627939 12677737 49799 "-" 1394 "upstream" 1394 "DHRS3"
"chr1" 12679132 12679132 1 "*" 0.54899078344327 "X14008" "ENSG00000272482" 12678906 12679250 345 "-" 0 "inside" 117 "RP11-474O21.5"
"chr1" 45243518 45243518 1 "*" 0.54895717809724 "X14009" "ENSG00000142937" 45240923 45244451 3529 "+" 0 "inside" 2594 "RPS8"
"chr1" 45243518 45243518 1 "*" 0.54895717809724 "X14009" "ENSG00000225721" 45224709 45241482 16774 "-" 2035 "upstream" 2035 "RP11-269F19.2"
"chr1" 45243518 45243518 1 "*" 0.54895717809724 "X14009" "ENSG00000202031" 45243515 45243584 70 "+" 0 "inside" 2 "SNORD38A"
"chr1" 45243518 45243518 1 "*" 0.54895717809724 "X14009" "ENSG00000207421" 45244062 45244128 67 "+" 543 "upstream" 543 "SNORD38B"
"chrX" 103032137 103032137 1 "*" 0.548915424061115 "X14010" "ENSG00000123560" 103028647 103047548 18902 "+" 0 "inside" 3489 "PLP1"
"chrX" 21391817 21391817 1 "*" 0.548842652896827 "X14012" "ENSG00000149970" 21392536 21672813 280278 "+" 718 "upstream" 718 "CNKSR2"
"chrX" 48434354 48434354 1 "*" 0.548837638789066 "X14013" "ENSG00000102317" 48432837 48437454 4618 "+" 0 "inside" 1516 "RBM3"
"chrX" 48434354 48434354 1 "*" 0.548837638789066 "X14013" "ENSG00000204620" 48431482 48433275 1794 "-" 1078 "upstream" 1078 "AC115618.1"
"chrX" 103813150 103813150 1 "*" 0.548740910556212 "X14015" "ENSG00000189108" 103810996 105011822 1200827 "+" 0 "inside" 2153 "IL1RAPL2"
"chr1" 185127501 185127501 1 "*" 0.548704747604852 "X14017" "ENSG00000121486" 185087220 185126204 38985 "-" 1296 "upstream" 1296 "TRMT1L"
"chr1" 185127501 185127501 1 "*" 0.548704747604852 "X14017" "ENSG00000116668" 185126212 185260897 134686 "+" 0 "inside" 1288 "SWT1"
"chr1" 20838582 20838582 1 "*" 0.548340105181332 "X14025" "ENSG00000090432" 20825943 20834654 8712 "-" 3927 "upstream" 3927 "MUL1"
"chrX" 101381594 101381594 1 "*" 0.548319152983861 "X14026" "ENSG00000184905" 101380660 101382683 2024 "+" 0 "inside" 933 "TCEAL2"
"chr1" 75139139 75139139 1 "*" 0.548294876259276 "X14027" "ENSG00000178965" 75033795 75139422 105628 "-" 0 "inside" 282 "C1orf173"
"chrX" 15871902 15871902 1 "*" 0.548166574863958 "X14028" "ENSG00000182287" 15843929 15873054 29126 "-" 0 "inside" 1151 "AP1S2"
"chr1" 63249213 63249213 1 "*" 0.548086333033692 "X14029" "ENSG00000125703" 63249806 63331184 81379 "+" 592 "upstream" 592 "ATG4C"
"chr1" 26348325 26348325 1 "*" 0.548030593047958 "X14031" "ENSG00000158008" 26346375 26362955 16581 "+" 0 "inside" 1949 "EXTL1"
"chr1" 1182424 1182424 1 "*" 0.547912964201594 "X14035" "ENSG00000184163" 1177826 1182102 4277 "-" 321 "upstream" 321 "FAM132A"
"chr1" 155035388 155035388 1 "*" 0.547904174822935 "X14036" "ENSG00000243364" 155036207 155042029 5823 "+" 818 "upstream" 818 "EFNA4"
"chr1" 155035388 155035388 1 "*" 0.547904174822935 "X14036" "ENSG00000143590" 155036224 155060014 23791 "+" 835 "upstream" 835 "EFNA3"
"chr1" 155035388 155035388 1 "*" 0.547904174822935 "X14036" "ENSG00000251246" 155036224 155059283 23060 "+" 835 "upstream" 835 "EFNA3"
"chr1" 32714023 32714023 1 "*" 0.547869452412299 "X14037" "ENSG00000183615" 32712834 32714457 1624 "+" 0 "inside" 1188 "FAM167B"
"chr1" 32714023 32714023 1 "*" 0.547869452412299 "X14037" "ENSG00000182866" 32716840 32751766 34927 "+" 2816 "upstream" 2816 "LCK"
"chr1" 149148208 149148208 1 "*" 0.547859097162996 "X14038" "ENSG00000202167" 149146714 149146879 166 "-" 1328 "upstream" 1328 "RNU1-114P"
"chrX" 111699191 111699191 1 "*" 0.547800032904131 "X14040" "ENSG00000187823" 111697727 111700473 2747 "+" 0 "inside" 1463 "ZCCHC16"
"chr1" 17215511 17215511 1 "*" 0.547799753983579 "X14041" "ENSG00000235241" 17215590 17216097 508 "+" 78 "upstream" 78 "RP11-108M9.5"
"chr1" 17215511 17215511 1 "*" 0.547799753983579 "X14041" "ENSG00000238142" 17215033 17216144 1112 "-" 0 "inside" 632 "RP11-108M9.4"
"chrX" 118360504 118360504 1 "*" 0.547749908991528 "X14042" "ENSG00000270625" 118356527 118357208 682 "-" 3295 "upstream" 3295 "RP4-555N2.4"
"chr1" 149368226 149368226 1 "*" 0.547745391564136 "X14043" "ENSG00000253193" 149369294 149378365 9072 "+" 1067 "upstream" 1067 "FCGR1C"
"chrX" 39868153 39868153 1 "*" 0.547720259150392 "X14044" "ENSG00000223486" 39868529 39871435 2907 "+" 375 "upstream" 375 "AC092198.1"
"chr1" 1117562 1117562 1 "*" 0.547698038001832 "X14045" "ENSG00000205231" 1108436 1114935 6500 "-" 2626 "upstream" 2626 "TTLL10-AS1"
"chr1" 152853543 152853543 1 "*" 0.547519657646111 "X14048" "ENSG00000163206" 152850793 152857523 6731 "+" 0 "inside" 2749 "SMCP"
"chr1" 247579131 247579131 1 "*" 0.547489023585219 "X14050" "ENSG00000162711" 247579458 247612410 32953 "+" 326 "upstream" 326 "NLRP3"
"chr1" 247579131 247579131 1 "*" 0.547489023585219 "X14050" "LRG_197" 247581351 247612410 31060 "+" 2219 "upstream" 2219 "LRG_197"
"chr1" 151137376 151137376 1 "*" 0.54741439004683 "X14053" "ENSG00000163155" 151132224 151138424 6201 "-" 0 "inside" 1047 "LYSMD1"
"chr1" 53098912 53098912 1 "*" 0.547226459745917 "X14058" "ENSG00000182183" 53099016 53135355 36340 "+" 103 "upstream" 103 "FAM159A"
"chr1" 173835265 173835265 1 "*" 0.547218858652824 "X14059" "ENSG00000185278" 173837220 173872687 35468 "+" 1954 "upstream" 1954 "ZBTB37"
"chr1" 173835265 173835265 1 "*" 0.547218858652824 "X14059" "ENSG00000234741" 173833038 173838020 4983 "-" 0 "inside" 2754 "GAS5"
"chr1" 173835265 173835265 1 "*" 0.547218858652824 "X14059" "ENSG00000208317" 173834760 173834824 65 "-" 440 "upstream" 440 "SNORD78"
"chrX" 150395248 150395248 1 "*" 0.54716733989608 "X14060" "ENSG00000228717" 150394701 150396187 1487 "-" 0 "inside" 938 "AF013593.1"
"chr1" 9498583 9498583 1 "*" 0.547157047026113 "X14061" "ENSG00000252956" 9497728 9497837 110 "-" 745 "upstream" 745 "RNA5SP40"
"chr1" 153432128 153432128 1 "*" 0.547120726084983 "X14064" "ENSG00000143556" 153430220 153433177 2958 "-" 0 "inside" 1048 "S100A7"
"chrX" 135573249 135573249 1 "*" 0.546926537778623 "X14065" "ENSG00000102239" 135570046 135575939 5894 "+" 0 "inside" 3202 "BRS3"
"chr1" 23751208 23751208 1 "*" 0.546906157581997 "X14066" "ENSG00000204219" 23707554 23751233 43680 "-" 0 "inside" 24 "TCEA3"
"chr1" 205179583 205179583 1 "*" 0.546882310534455 "X14067" "ENSG00000133059" 205111632 205180727 69096 "-" 0 "inside" 1143 "DSTYK"
"chr1" 29139758 29139758 1 "*" 0.546862143999927 "X14068" "ENSG00000116329" 29138654 29190208 51555 "+" 0 "inside" 1103 "OPRD1"
"chrX" 148712409 148712409 1 "*" 0.546713861545505 "X14071" "ENSG00000155984" 148678216 148713568 35353 "-" 0 "inside" 1158 "TMEM185A"
"chr1" 148851764 148851764 1 "*" 0.546702784312383 "X14072" "ENSG00000235887" 148852393 148853717 1325 "+" 628 "upstream" 628 "RP11-763B22.6"
"chr1" 148851764 148851764 1 "*" 0.546702784312383 "X14072" "ENSG00000231448" 148854138 148891740 37603 "+" 2373 "upstream" 2373 "RP11-763B22.9"
"chrX" 53078072 53078072 1 "*" 0.546675718610178 "X14073" "ENSG00000184194" 53078273 53109797 31525 "+" 200 "upstream" 200 "GPR173"
"chrX" 153234476 153234476 1 "*" 0.546536096298183 "X14076" "ENSG00000235802" 153234776 153235538 763 "+" 299 "upstream" 299 "HCFC1-AS1"
"chrX" 153234476 153234476 1 "*" 0.546536096298183 "X14076" "ENSG00000172534" 153213004 153237258 24255 "-" 0 "inside" 2781 "HCFC1"
"chrX" 153234476 153234476 1 "*" 0.546536096298183 "X14076" "ENSG00000177854" 153237778 153248646 10869 "+" 3301 "upstream" 3301 "TMEM187"
"chrX" 51425528 51425528 1 "*" 0.546463858688959 "X14077" "ENSG00000227997" 51425000 51425485 486 "-" 42 "upstream" 42 "CENPVP2"
"chr1" 46664598 46664598 1 "*" 0.546429221813317 "X14078" "ENSG00000171357" 46669006 46686933 17928 "+" 4407 "upstream" 4407 "LURAP1"
"chr1" 2720831 2720831 1 "*" 0.546221686440894 "X14082" "ENSG00000215912" 2567415 2718286 150872 "-" 2544 "upstream" 2544 "TTC34"
"chrX" 43832280 43832280 1 "*" 0.546208285104788 "X14083" "ENSG00000124479" 43808022 43832750 24729 "-" 0 "inside" 469 "NDP"
"chr1" 95537846 95537846 1 "*" 0.54620238677261 "X14084" "ENSG00000172339" 95439963 95538501 98539 "-" 0 "inside" 654 "ALG14"
"chrX" 34674190 34674190 1 "*" 0.546161420247584 "X14086" "ENSG00000147027" 34645181 34675405 30225 "-" 0 "inside" 1214 "TMEM47"
"chr1" 16345207 16345207 1 "*" 0.546156267322918 "X14087" "ENSG00000186510" 16345370 16360545 15176 "+" 162 "upstream" 162 "CLCNKA"
"chr1" 16345207 16345207 1 "*" 0.546156267322918 "X14087" "ENSG00000173641" 16340523 16346089 5567 "-" 0 "inside" 881 "HSPB7"
"chrX" 46435742 46435742 1 "*" 0.546154851529542 "X14088" "ENSG00000147119" 46433219 46457843 24625 "+" 0 "inside" 2522 "CHST7"
"chr1" 38227521 38227521 1 "*" 0.54611360094865 "X14090" "ENSG00000183317" 38179552 38230805 51254 "-" 0 "inside" 3283 "EPHA10"
"chrX" 68724602 68724602 1 "*" 0.54607410805371 "X14093" "ENSG00000264604" 68724548 68724666 119 "+" 0 "inside" 53 "AL158069.1"
"chrX" 68724602 68724602 1 "*" 0.54607410805371 "X14093" "ENSG00000130054" 68725084 68752351 27268 "+" 481 "upstream" 481 "FAM155B"
"chr1" 115881130 115881130 1 "*" 0.546007512549811 "X14098" "LRG_260" 115828537 115880857 52321 "-" 272 "upstream" 272 "LRG_260"
"chr1" 115881130 115881130 1 "*" 0.546007512549811 "X14098" "ENSG00000134259" 115828539 115880857 52319 "-" 272 "upstream" 272 "NGF"
"chrX" 154564511 154564511 1 "*" 0.545917844112482 "X14101" "ENSG00000155962" 154505500 154563966 58467 "-" 544 "upstream" 544 "CLIC2"
"chr1" 151693503 151693503 1 "*" 0.545891479695882 "X14102" "ENSG00000159409" 151674880 151689290 14411 "-" 4212 "upstream" 4212 "CELF3"
"chr1" 155659719 155659719 1 "*" 0.545881350193932 "X14103" "ENSG00000132676" 155657751 155708801 51051 "+" 0 "inside" 1967 "DAP3"
"chr1" 155659719 155659719 1 "*" 0.545881350193932 "X14103" "ENSG00000163374" 155629237 155658791 29555 "-" 927 "upstream" 927 "YY1AP1"
"chrX" 55249036 55249036 1 "*" 0.54583576856277 "X14104" "ENSG00000158639" 55246788 55250541 3754 "+" 0 "inside" 2247 "PAGE5"
"chrX" 18693859 18693859 1 "*" 0.545795487035363 "X14105" "ENSG00000102104" 18658030 18690229 32200 "-" 3629 "upstream" 3629 "RS1"
"chrX" 18693859 18693859 1 "*" 0.545795487035363 "X14105" "ENSG00000086717" 18694029 18846039 152011 "+" 169 "upstream" 169 "PPEF1"
"chr1" 20915592 20915592 1 "*" 0.545713752667007 "X14107" "ENSG00000158825" 20915441 20945401 29961 "+" 0 "inside" 150 "CDA"
"chrX" 110654011 110654011 1 "*" 0.545670850348418 "X14108" "ENSG00000077279" 110537007 110655603 118597 "-" 0 "inside" 1591 "DCX"
"chr1" 161171383 161171383 1 "*" 0.545662344530579 "X14112" "ENSG00000158864" 161166894 161184185 17292 "+" 0 "inside" 4488 "NDUFS2"
"chr1" 161171383 161171383 1 "*" 0.545662344530579 "X14112" "ENSG00000158859" 161154098 161168846 14749 "-" 2536 "upstream" 2536 "ADAMTS4"
"chr1" 149719536 149719536 1 "*" 0.545660855705355 "X14113" "ENSG00000234232" 149649060 149719362 70303 "-" 173 "upstream" 173 "RP11-353N4.5"
"chr1" 26738130 26738130 1 "*" 0.545621469424247 "X14115" "ENSG00000131914" 26737269 26756213 18945 "+" 0 "inside" 860 "LIN28A"
"chr1" 110654497 110654497 1 "*" 0.545554605074892 "X14116" "ENSG00000186150" 110655062 110656569 1508 "+" 564 "upstream" 564 "UBL4B"
"chr1" 28844028 28844028 1 "*" 0.545529947060368 "X14117" "ENSG00000238821" 28843988 28844087 100 "+" 0 "inside" 39 "snoU13"
"chrX" 105412256 105412256 1 "*" 0.545525203774497 "X14118" "ENSG00000157502" 105412298 105452949 40652 "+" 41 "upstream" 41 "MUM1L1"
"chr1" 38479228 38479228 1 "*" 0.545495889435349 "X14119" "ENSG00000183520" 38474930 38490496 15567 "+" 0 "inside" 4297 "UTP11L"
"chr1" 43425337 43425337 1 "*" 0.54543857368186 "X14120" "ENSG00000117394" 43391052 43424530 33479 "-" 806 "upstream" 806 "SLC2A1"
"chr1" 43425337 43425337 1 "*" 0.54543857368186 "X14120" "ENSG00000227533" 43424720 43449029 24310 "+" 0 "inside" 616 "SLC2A1-AS1"
"chrX" 52825220 52825220 1 "*" 0.545408246923232 "X14121" "ENSG00000204363" 52825184 52827141 1958 "-" 0 "inside" 1920 "SPANXN5"
"chrX" 49086910 49086910 1 "*" 0.54539482769027 "X14122" "ENSG00000102001" 49061523 49089833 28311 "-" 0 "inside" 2922 "CACNA1F"
"chr1" 205913859 205913859 1 "*" 0.545381328391643 "X14123" "ENSG00000174502" 205882176 205912588 30413 "-" 1270 "upstream" 1270 "SLC26A9"
"chr1" 173638690 173638690 1 "*" 0.545372533013144 "X14124" "ENSG00000183831" 173578700 173639001 60302 "-" 0 "inside" 310 "ANKRD45"
"chr1" 18806854 18806854 1 "*" 0.545340903745901 "X14126" "ENSG00000179023" 18807424 18812478 5055 "+" 569 "upstream" 569 "KLHDC7A"
"chrX" 17394345 17394345 1 "*" 0.545339455930656 "X14127" "ENSG00000188158" 17393543 17754114 360572 "+" 0 "inside" 801 "NHS"
"chr1" 212643521 212643521 1 "*" 0.545290087907326 "X14128" "ENSG00000224535" 212640158 212641085 928 "-" 2435 "upstream" 2435 "RP11-61J19.2"
"chrX" 12155999 12155999 1 "*" 0.545228254697855 "X14131" "ENSG00000169933" 12156585 12742642 586058 "+" 585 "upstream" 585 "FRMPD4"
"chr1" 201915999 201915999 1 "*" 0.545166282624579 "X14132" "ENSG00000163431" 201865580 201915715 50136 "-" 283 "upstream" 283 "LMOD1"
"chrX" 152760906 152760906 1 "*" 0.545121861270944 "X14133" "ENSG00000182492" 152760397 152775012 14616 "+" 0 "inside" 508 "BGN"
"chrX" 152760906 152760906 1 "*" 0.545121861270944 "X14133" "ENSG00000213397" 152713124 152760978 47855 "-" 0 "inside" 71 "HAUS7"
"chr1" 44678791 44678791 1 "*" 0.545086262540716 "X14134" "ENSG00000178028" 44679127 44686353 7227 "+" 335 "upstream" 335 "DMAP1"
"chrX" 51239518 51239518 1 "*" 0.544964251366905 "X14135" "ENSG00000196368" 51232863 51239448 6586 "-" 69 "upstream" 69 "NUDT11"
"chrX" 117860789 117860789 1 "*" 0.544938492708978 "X14136" "ENSG00000131724" 117861535 117928502 66968 "+" 745 "upstream" 745 "IL13RA1"
"chr1" 159556997 159556997 1 "*" 0.54493701401489 "X14137" "ENSG00000271890" 159551410 159552438 1029 "-" 4558 "upstream" 4558 "OR10AE1P"
"chr1" 159556997 159556997 1 "*" 0.54493701401489 "X14137" "ENSG00000132703" 159557615 159558655 1041 "+" 617 "upstream" 617 "APCS"
"chrX" 101187257 101187257 1 "*" 0.54490203056569 "X14138" "ENSG00000166432" 101137262 101187004 49743 "-" 252 "upstream" 252 "ZMAT1"
"chr1" 179050691 179050691 1 "*" 0.544899276689849 "X14139" "ENSG00000186283" 179050512 179067158 16647 "+" 0 "inside" 178 "TOR3A"
"chr1" 201437101 201437101 1 "*" 0.544776796103303 "X14143" "ENSG00000224818" 201433511 201434274 764 "-" 2826 "upstream" 2826 "RP11-134G8.8"
"chr1" 201437101 201437101 1 "*" 0.544776796103303 "X14143" "ENSG00000174307" 201434620 201438365 3746 "-" 0 "inside" 1263 "PHLDA3"
"chr1" 200119987 200119987 1 "*" 0.5447430555949 "X14144" "ENSG00000229220" 200116659 200117407 749 "-" 2579 "upstream" 2579 "RP11-47A17.2"
"chr1" 98515087 98515087 1 "*" 0.544609569452359 "X14147" "ENSG00000225206" 98453556 98515419 61864 "-" 0 "inside" 331 "MIR137HG"
"chrX" 57619327 57619327 1 "*" 0.544587637943776 "X14148" "ENSG00000198455" 57618269 57623906 5638 "+" 0 "inside" 1057 "ZXDB"
"chr1" 247803166 247803166 1 "*" 0.544585247089526 "X14149" "ENSG00000235749" 247803051 247910364 107314 "+" 0 "inside" 114 "RP11-634B7.4"
"chr1" 247803166 247803166 1 "*" 0.544585247089526 "X14149" "ENSG00000236817" 247728941 247804156 75216 "-" 0 "inside" 989 "RP11-978I15.10"
"chrX" 103498075 103498075 1 "*" 0.544440119455499 "X14154" "ENSG00000123576" 103494719 103499614 4896 "-" 0 "inside" 1538 "ESX1"
"chr1" 238024671 238024671 1 "*" 0.544419574728614 "X14155" "ENSG00000237250" 238025475 238091621 66147 "+" 803 "upstream" 803 "RP11-193H5.1"
"chr1" 176999916 176999916 1 "*" 0.544413011972617 "X14156" "ENSG00000202609" 176998499 176998581 83 "-" 1334 "upstream" 1334 "MIR488"
"chr1" 16292746 16292746 1 "*" 0.544381865203272 "X14158" "ENSG00000234607" 16296127 16296689 563 "+" 3380 "upstream" 3380 "RP11-5P18.1"
"chrX" 135864527 135864527 1 "*" 0.544362078546024 "X14160" "ENSG00000129675" 135747706 135864247 116542 "-" 279 "upstream" 279 "ARHGEF6"
"chr1" 1365911 1365911 1 "*" 0.544361041445138 "X14161" "ENSG00000179403" 1370241 1378262 8022 "+" 4329 "upstream" 4329 "VWA1"
"chrX" 8698502 8698502 1 "*" 0.544346303520796 "X14162" "ENSG00000011201" 8496915 8700227 203313 "-" 0 "inside" 1724 "KAL1"
"chr1" 6508035 6508035 1 "*" 0.54427974165521 "X14165" "ENSG00000231868" 6503094 6507066 3973 "-" 968 "upstream" 968 "RP1-202O8.2"
"chr1" 17306885 17306885 1 "*" 0.544277901392035 "X14166" "ENSG00000226526" 17305421 17331586 26166 "+" 0 "inside" 1463 "RP1-37C10.3"
"chr1" 17306885 17306885 1 "*" 0.544277901392035 "X14166" "ENSG00000117122" 17300997 17307330 6334 "-" 0 "inside" 444 "MFAP2"
"chr1" 200379083 200379083 1 "*" 0.544234791382012 "X14167" "ENSG00000162702" 200374068 200379184 5117 "-" 0 "inside" 100 "ZNF281"
"chr1" 36173658 36173658 1 "*" 0.544232743804495 "X14168" "ENSG00000239859" 36171626 36171875 250 "-" 1782 "upstream" 1782 "RN7SL281P"
"chrX" 64626582 64626582 1 "*" 0.544219928203377 "X14169" "ENSG00000228158" 64627964 64628565 602 "+" 1381 "upstream" 1381 "TLE1P1"
"chr1" 45249899 45249899 1 "*" 0.544193570251575 "X14170" "ENSG00000234093" 45245998 45246387 390 "-" 3511 "upstream" 3511 "RPS15AP11"
"chr1" 45249899 45249899 1 "*" 0.544193570251575 "X14170" "ENSG00000142959" 45249257 45253377 4121 "-" 0 "inside" 3477 "BEST4"
"chr1" 167690438 167690438 1 "*" 0.544170600401137 "X14172" "ENSG00000197965" 167690429 167761156 70728 "+" 0 "inside" 8 "MPZL1"
"chrX" 150902317 150902317 1 "*" 0.544141781445148 "X14173" "ENSG00000183862" 150906923 150913776 6854 "+" 4605 "upstream" 4605 "CNGA2"
"chrX" 104466053 104466053 1 "*" 0.544090415969211 "X14174" "ENSG00000133149" 104463611 104465358 1748 "-" 694 "upstream" 694 "TEX13A"
"chr1" 2987347 2987347 1 "*" 0.544055138756396 "X14176" "ENSG00000177133" 2976179 2985001 8823 "-" 2345 "upstream" 2345 "LINC00982"
"chr1" 2987347 2987347 1 "*" 0.544055138756396 "X14176" "ENSG00000142611" 2985732 3355185 369454 "+" 0 "inside" 1614 "PRDM16"
"chrX" 69510675 69510675 1 "*" 0.543997760946819 "X14178" "ENSG00000090889" 69509879 69640682 130804 "+" 0 "inside" 795 "KIF4A"
"chrX" 69510675 69510675 1 "*" 0.543997760946819 "X14178" "ENSG00000120509" 69506445 69510364 3920 "-" 310 "upstream" 310 "PDZD11"
"chrX" 47079575 47079575 1 "*" 0.543701258902903 "X14183" "ENSG00000102225" 47077259 47089396 12138 "+" 0 "inside" 2315 "CDK16"
"chr1" 119544230 119544230 1 "*" 0.543683997281039 "X14184" "ENSG00000226172" 119542967 119544015 1049 "-" 214 "upstream" 214 "RP4-712E4.1"
"chr1" 119544230 119544230 1 "*" 0.543683997281039 "X14184" "ENSG00000239216" 119543241 119544028 788 "-" 201 "upstream" 201 "RP4-712E4.2"
"chr1" 182361453 182361453 1 "*" 0.543672603114277 "X14185" "ENSG00000135821" 182350839 182361341 10503 "-" 111 "upstream" 111 "GLUL"
"chr1" 156572731 156572731 1 "*" 0.543636497028498 "X14187" "ENSG00000160818" 156564279 156571288 7010 "-" 1442 "upstream" 1442 "GPATCH4"
"chr1" 146008887 146008887 1 "*" 0.543589489093029 "X14189" "ENSG00000229828" 146011091 146025308 14218 "+" 2203 "upstream" 2203 "RP11-94I2.1"
"chr1" 116958941 116958941 1 "*" 0.543438496403619 "X14193" "ENSG00000203865" 116934869 116961244 26376 "-" 0 "inside" 2302 "ATP1A1OS"
"chr1" 116958941 116958941 1 "*" 0.543438496403619 "X14193" "ENSG00000212385" 116956388 116956491 104 "-" 2449 "upstream" 2449 "RNU6-817P"
"chrX" 71934695 71934695 1 "*" 0.54341483335462 "X14194" "ENSG00000067177" 71798664 71934167 135504 "-" 527 "upstream" 527 "PHKA1"
"chr1" 152538426 152538426 1 "*" 0.543363227846582 "X14198" "ENSG00000185966" 152538130 152539248 1119 "-" 0 "inside" 821 "LCE3E"
"chrX" 25031600 25031600 1 "*" 0.543282192231758 "X14199" "ENSG00000004848" 25021811 25034065 12255 "-" 0 "inside" 2464 "ARX"
"chr1" 84326185 84326185 1 "*" 0.543232387157464 "X14202" "ENSG00000233008" 84041459 84326706 285248 "-" 0 "inside" 520 "RP11-475O6.1"
"chrX" 70339207 70339207 1 "*" 0.543195395429409 "X14203" "ENSG00000184634" 70338406 70362303 23898 "+" 0 "inside" 800 "MED12"
"chrX" 70150290 70150290 1 "*" 0.543152835889676 "X14204" "ENSG00000165349" 70145432 70150975 5544 "-" 0 "inside" 684 "SLC7A3"
"chrX" 136649808 136649808 1 "*" 0.543132760067215 "X14206" "ENSG00000224765" 136638350 136646546 8197 "-" 3261 "upstream" 3261 "RP1-137H15.2"
"chrX" 136649808 136649808 1 "*" 0.543132760067215 "X14206" "ENSG00000156925" 136648301 136659850 11550 "+" 0 "inside" 1506 "ZIC3"
"chr1" 44873064 44873064 1 "*" 0.543128672855655 "X14207" "ENSG00000187147" 44870866 45117396 246531 "+" 0 "inside" 2197 "RNF220"
"chrX" 102508853 102508853 1 "*" 0.543095217825708 "X14208" "ENSG00000180964" 102507923 102510131 2209 "-" 0 "inside" 1277 "TCEAL8"
